,hashtag,hashtag_class,true_segmentation
10547,центруправлениякризисных_Ссо,3,0000100000000010000000011001
10548,Отдыхе_6,1,00000111
10549,Полку_Осуществления,1,0000110000000000001
10550,результатыработы_1,3,000000000100000111
10551,службымчсроссии_Часовых,3,00000100100000110000001
10552,УУТЙФ_нарушителей,0,00001100000000001
10553,следуйтеправиламбезопасности_предполагаемый,3,0000000100000001000000000001100000000000001
10554,ЯЛШЭ_Расскажет,0,00011000000001
10555,приморском_50,0,0000000001101
10556,ракетногокомплексатополь_Увлекательную,3,00000000100000000100000110000000000001
10557,олимпийскихзимнихигр_новая,3,00000000001000001001100001
10558,однойКвартир_4,1,00001000000111
10559,которыйсовершил_2152,3,00000010000000110001
10560,ЦПОПК_Темноте,0,0000110000001
10561,федерациисотрудники_юношей,3,00000000100000000011000001
10562,сотрудникиполициизадержали_сибирской,3,000000000100000010000000011000000001
10563,иринаволкМвдроссии_Экспертно,1,0000100010000000011000000001
10564,оперативнопрофилактическуюоперацию_ныне,3,000000000100000000000000010000000110001
10565,россиимосковскойОбласти_Блоге,1,00000100000000010000001100001
10566,психологическойпомощи_5112,3,00000000000000100000110001
10567,знатьпочтароссииУслугипочты_батарей,1,00001000000000010000000000110000001
10568,связиМассовых_8,1,000010000000111
10569,ДКЩТО_877,0,000011001
10570,СтоличнойПолицииПресекли_Гособоронзаказа,2,0000000010000001000000011000000000000001
10571,ЭЙИ_38,0,001101
10572,ЗВО_9,0,00111
10573,СредствИностраннойВалюте_Тактической,2,000000100000000001000001100000000001
10574,ВикторАнтонов_Успешным,2,0000010000001100000001
10575,поздравленияновыйгодПолицейскийдедмороз_замглавы,1,000000000001000000010000000000000000001100000001
10576,Спортивного_Содружества,2,00000000001100000000001
10577,ценойСобственной_форсаж,1,00001000000000011000001
10578,ТЖХ_сибирском,0,0011000000001
10579,ОдногоПодозреваемых_упражнения,2,000001000000000000110000000001
10580,ЕврейскойАвтономнойОбласти_душанбе,2,0000000010000000001000000110000001
10581,Образовательном_9261,1,00000000000000110001
10582,уголовногорозыскаУвд_клиентов,1,00000000010000001001100000001
10583,отрядаспециального_Хоккею,3,0000010000000000011000001
10584,выпускникавысшегоВоенно_Храните,1,0000000001000000100000110000001
10585,силсеверногофлота_источник,3,00100000000100001100000001
10586,мужчинуподозреваемогосовершении_Всероссийской,3,000000100000000000001000000000110000000000001
10587,ХранениеПеревозкаНошение_Автомобильные,2,00000001000000001000000110000000000001
10588,начальникуправленияПрофессиональной_оценке,1,000000001000000000100000000000000011000001
10589,сергейшойгуПоздравил_цифры,1,00000100001000000001100001
10590,лодкиСан_3,1,0000100111
10591,интереснознатьмаркиФилателия_Отправляли,1,000000000000010000100000000110000000001
10592,Разделены_одета,2,000000001100001
10593,времяпервойМировой_адресу,1,0000100000100000011000001
10594,ПолицииОбращаются_местности,2,000000100000000011000000001
10595,боевыеВозможности_Увеличения,1,0000010000000000110000000001
10596,погибшихисполнениислужебного_Слов,3,000000010000000001000000000110001
10597,ГПСО_равно,0,0001100001
10598,сергейшойгудобавив_парашютно,3,0000010000100000011000000001
10599,ИндраНевиАвиаиндра_Скоростью,2,0000100010000000011000000001
10600,связаннымипроведениемвоенного_равно,3,00000000010000000000100000001100001
10601,частифедеральнойпротивопожарной_Членов,3,00001000000000010000000000000011000001
10602,полицейскийновостиВетеран_Признакам,1,00000000001000000100000011000000001
10603,международногосалонаКомплексная_Оборудованию,1,00000000000001000001000000000011000000000001
10604,примутучастие_Населенных,3,000001000000110000000001
10605,ХПЮ_ямало,0,001100001
10606,темнотыпостороннийЧеловек_Поколений,1,00000010000000000100000011000000001
10607,Важен_летно,2,00001100001
10608,сбытнаркотиков_5,3,0001000000000111
10609,ЧасЧасПерерыв_консультант,2,0010010000001100000000001
10610,пропавшейВести_штрафах,1,0000000010000110000001
10611,составомвооруженныхСил_интернет,1,0000000100000000001001100000001
10612,инженерныхвойск_2,3,00000000010000111
10613,вооруженныхсилРоссийской_мвд,1,0000000000100100000000011001
10614,КЕМ_610,0,0011001
10615,тихоокеанскогочерноморскогобалтийского_Представили,3,00000000000001000000000000100000000001100000000001
